rok,miasto,pole,tekst,plik
2011,PL,wiec,"Wiec otwiera oczywiście przewodniczący OPZZ Jan Guz. Wypowiedział się również przewodnicząćy ZNP Sławomir Broniarz. Tym razem wyjątkowo SLD przenosi centralne obchody do Szczecina, gdzie Napieralski składa kwiaty pod zamykaną stocznią szczecińską  (NTP 2011; TVP 2011_panorama). Oprócz tego przemówienia Piotra Gadzinowskiego i Pauliny Piechny-Więckiewicz (OPZZ 1 maja 2011)",PL_1990-2019.md
2011,PL,Muzyka,"Wydaje mi się, że słychać fragment Międzynarodówki w trakcie wywiadu z Guzem (2011_TVP_panorama 00:27)",PL_1990-2019.md
2012,PL,Wydarzenia_alt,"- Kongres Ruchu Palikot w sali kongresowej- marsz autonomicznych nacjonalistów- _Działacze Polskiej Partii Socjalistycznej złożyli w dniu 1 maja 2012 roku wiązankę kwiatów pod kamieniem upamiętniającym krew robotniczą przelaną na Placu Grzybowskim w 1904 roku, następnie wzięli udział we wspólnym wiecu i pochodzie z OPZZ i SLD. Głównymi hasłami tegorocznego pochodu był sprzeciw wobec planów podniesienia wieku emerytalnego, umów śmieciowych oraz bezrobocia._ [[Doktorat/03_Dane/Polska/Prasa_opisy/@PrzegladSocjalistyczny142012|@PrzegladSocjalistyczny142012]]- *W związku z tegorocznymi obchodami 1 Maja Jan Guz, przewodniczący Ogólnopolskiego Porozumienia Związków Zawodowych, przekazał z tej okazji w dniu 26 kwietnia 2012 roku pozdrowienia i zaprosił do udziału w obchodach 1 Maja prezydenta RP Bronisława Komorowskiego, marszałek Sejmu Ewę Kopacz, marszałka Senatu Bogdana Borusewicza, prezesa Rady Ministrów Donalda Tuska oraz ministra pracy i polityki socjalnej Władysława Kosiniak-Kamysza.* (PS 2012)",PL_1990-2019.md
2012,PL,Apel_SLD,"1-Maja wspominamy brutalnie rozpędzone, krwawe demonstracje robotnicze w Chicago z końca XIX wieku. Wtedy świat dostrzegł prawdziwe oblicze kapitalizmu. Dziś kryzys gospodarczy i jego dotkliwe skutki dla pracowników, po raz kolejny, skłaniają do refleksji nad współczesnym kapitalizmem i najważniejszym obowiązkiem lewicy – troską o dobro człowieka i społeczną sprawiedliwość.
Wszyscy jesteśmy ludźmi pracy. Bez względu na to jaką pracę wykonujemy i w jakiej formie jesteśmy zatrudnieni. Wszystkich nas dotyczą warunki i prawo pracy. Dlatego RAZEM weźmy udział w- organizowanym wspólnie przez Sojusz Lewicy Demokratycznej i Ogólnopolskie Porozumienie Związków Zawodowych- pochodzie pierwszomajowym w Warszawie. Zaprotestujmy przeciwko forsowanemu przez rząd, a popieranemu przez koalicję Platformy Obywatelskiej – Polskiego Stronnictwa Ludowego – Ruchu Palikota, wydłużeniu wieku emerytalnego niemal aż do śmierci. Będziemy się także domagać radykalnego ograniczenia tzw. umów śmieciowych.
Od ośmiu lat 1 Maja jest również rocznicą naszego wstąpienia do Unii Europejskiej, które wiąże się z poprawą jakości życia Polaków, postępem cywilizacyjnym oraz wzrostem bezpieczeństwa społecznego. Stało się to możliwe dzięki konsekwentnej polityce lewicowego rządu Leszka Millera, który skutecznie wynegocjował wówczas  najkorzystniejsze warunki członkostwa Polski w Unii. To historyczna zasługa naszej formacji!  W tym dniu pamiętajmy także o tym.
**Apel** **V Kongresu Sojuszu Lewicy Demokratycznej** **przed Świętem 1-Maja**
1-Maja wspominamy brutalnie rozpędzone, krwawe demonstracje robotnicze w Chicago z końca XIX wieku. Wtedy świat dostrzegł prawdziwe oblicze kapitalizmu. Dziś kryzys gospodarczy i jego dotkliwe skutki dla pracowników, po raz kolejny, skłaniają do refleksji nad współczesnym kapitalizmem i najważniejszym obowiązkiem lewicy – troską o dobro człowieka i społeczną sprawiedliwość.
Wszyscy jesteśmy ludźmi pracy. Bez względu na to jaką pracę wykonujemy i w jakiej formie jesteśmy zatrudnieni. Wszystkich nas dotyczą  i prawo pracy. Dlatego RAZEM weźmy udział w – organizowanym wspólnie przez Sojusz Lewicy Demokratycznej i Ogólnopolskie Porozumienie Związków Zawodowych – pochodzie pierwszomajowym w Warszawie. Zaprotestujmy przeciwko forsowanemu przez rząd, a popieranemu przez koalicję Platformy Obywatelskiej – Polskiego Stronnictwa Ludowego – Ruchu Palikota, wydłużeniu wieku emerytalnego niemal aż do śmierci. Będziemy się także domagać radykalnego ograniczenia tzw. umów śmieciowych.
Od ośmiu lat 1 Maja jest również rocznicą naszego wstąpienia do Unii Europejskiej, które wiąże się z poprawą jakości życia Polaków, postępem cywilizacyjnym oraz wzrostem bezpieczeństwa społecznego. Stało się to możliwe dzięki konsekwentnej polityce lewicowego rządu Leszka Millera, który skutecznie wynegocjował wówczas  najkorzystniejsze warunki członkostwa Polski w Unii. To historyczna zasługa naszej formacji!  W tym dniu pamiętajmy także o tym.
**Niech się święci 1 Maja!**
_Warszawa, 28 kwietnia 2012 r._",PL_1990-2019.md
2012,PL,Apel,"**Szanowne Koleżanki i koledzy związkowcy!
Ludzie pracy!**
W tym roku będziemy 1 Maja po raz 122 obchodzić **Międzynarodowy Dzień Solidarności Ludzi Pracy.** Święto, które historycznie łączy w sobie walkę o sprawiedliwość i niepodległość naszego kraju.
Od 1890 roku w dniu **1 Maja – Międzynardowym Dniu Solidarności Ludzi Pracy**, na ulice polskich miast wychodza pracownicy, związkowcy, działacze partii lewicowych, aby pokazać swoje przywiązanie do idei równości i sprawiedliwości społecznej, aby pokazać swoje przywiązanie do przestrzegania prawa pracy, do walki z rozwarstwieniem spolecznym, dyskryminowaniem pracowników i bezrobociem.
Dzisiaj te wartości, w imię których od lat manifestują pracownicy i związkowcy są nadal ważne, nadal musimy pokazywać, że świat pracy będzie bronił prawa do godniego życia.
**Neoliberalny rząd Donalda Tuska, który od lat nie potrafi rozwiązać podstawowych problemów Polski, autokratycznie narzuca społeczeństwu swoje rozwiązania, niszczy dialog spoleczny w naszym kraju**.
– W całym kraju trwają protesty przeciwko podniesieniu wieku uprawniającego do otrzymania emerytury – rząd nie liczy się z opinią społeczną, odrzuca ideę referendum w tej sprawie
– W wielu zakładach toczą się akcje protestacyjne i negocjacje płacowe dla utrzymania podstawowego poziomu życia przez pracowników
– Nadal istnieje ogromne rozwarstwienie poziomu życia Polaków, które skutkuje wykluczeniem społecznym wielkich grup społecznych i całych regionów. Jednocześnie istnieją bieguny bogactwa, wydzielone osiedla otoczone ochroniarzami, gdzie elita społeczna separuje się od normalnych obywateli.
– Polska, choć formalnie od 1 Maja 2004 roku jest krajem Unii Europejskiej, we wszystkich dziedzinach radykalnie odbiega od standardów unijnych.
– W Polsce mamy najwięcej w Unii pracowników zatrudnionych na ""śmieciówki"" – różnego typu umowy cywilno-prawne i okresowe, w wyniku czego mamy drugą kategorię obywateli, których prawa ekonomiczne i społeczne są ograniczone.
W Polsce mamy największy w Europie wskaźnik niedożywionych dzieci i ludzi żyjących na skraju nędzy.
O tym wszystkim musimy 1 Maja przypomnieć.
**Dlatego też Ogólnopolskie Porozumienie Związków Zawodowych apeluje o liczny udział i godne uczczenie w 2012 roku dnia 1 Maja, o przypomnienie nierozwiązanych przez kolejne rządy problemów polskich pracowników!**
**Niech się święci 1 Maja 2012!
Ogólnopolskie Porozumienie Związków Zawodowych**
Warszawa, 24 kwietnia 2012 r.",PL_1990-2019.md
2012,PL,TVP,"- Teleexpress z 2012 – SLD wzywa do 50% podatku dla najbogatszych, obniżki ZUS-u oferowane przez przez Palikota. Widać, że tłum jest ogromny. Wyimki z Guza – chce walczyć ze spekulantami. Leszek Miller mówi, że tam na sali kongresowej są kapitaliści. Mimo widocznych gołym okiem tłumów, dość mało miejsca w wiadomościach poświęconego uroczystościom. A Janusz Palikot chce *korekty kapitalizmu*, którą nazywa również bezwzględną religią. Krytykuje kapitalizm i jego kapłanów (Tusk, Kaczyński, inni). Po raz pierwszy przywódcy rosyjscy biorą udział w pochodzie: Miedwiediew i Putin idą
- W panoramie z 18 zaczyna się od pochodów. Podobno 11 manifestacji w Warszawie tego dnia. Byli i socjaliści i nacjonaliści. Zaczyna się od Leszka Millera. Guz wzywa do likwidacji OFE, do ddania ""naszych składek"". SLD nie stroni od radykalnych haseł, zapowiedź powrotu do radykalnych haseł. Według SLD grubo ponad 20 tysięcy – na pewno ludzi jest bardzo dużo. Oddzielnie świętuje Ruch Palikota, na Sali Kongresowej. Miller się sprzeciwia, *lewica nie może popierać podniesienia wieku emerytalnego*. Palikot mówi, że kapitalizm jest religią. *Będziemy prowadzili politykę pełnego zatrudnienia.* Oprócz tego przez Warszawę przechodzą narodowcy, anarchiści, ale do żadnych starć nie doszło. Jest też relacja z Łagiewnik i obchodów rocznicy beatyfikacji Jana Pawła II. W centrum Warszawy pod pałacem Kultury można było zobaczyć Syrenę Sport – gwiazdę prlowskiej motoryzacji, która miała być polskim ferrari. Jest więc element nostalgii za dawnymi czasami. Wyjątkowy samochód, który nie przypomina niczego innego, co wychodzi z fabryki FSO.
- Wiadomości o 19:30. Znów podział lewicowy symbolizowany przez kontrast między kongresem Palikota a pochodem SLD-owskim, OPZZ gdzieśtam znika. Miał być pochód całej lewicy, ale ostatecznie widoczny podział – jak mówi Miller osią podziału stosunek do podwyższenia wieku emerytalnego. Śpiewano Międzynarodówkę. Miało być ponad 20 tysięcy ludzi. Wuwuzele, klaskacze, hasła o podatkach dla najbogatszych. Jest też o Marszu anarchistycznym i nacjonalistycznym. Dziennikarz TVP mówi, że jest to święto lewicy, ale na ile ta lewica będzie w stanie skorzystać, również z tego powodu że jest kryzys. W Moskwie 100 tysięcy ludzi. Pojawiają się materiał przypominający o pierwszomajowych tradycjach z okresu PRL. Żarty z przodownictwa pracy, nagrody dla najlepszych pracowników (baardzo podobne do tego, co było kilka lat wcześniej). Dane, że tylko 11% pracujących pracuje krócej niż 40h – reszta pracuje dłużej. 2 maja ogłoszenie kadry na Euro",PL_1990-2019.md
2012,PL,Wspolnie_OPZZ_PPS,Nie; spotkanie przed pochodem z PPS na placu Grzybowskim Ikonowicza,PL_1990-2019.md
2012,PL,Miejsca_pamięci,"delegacje PPS i OPZZ: Plac Grzybowski
delegacje UP i OPZZ: Brama Straceń",PL_1990-2019.md
2012,PL,Siedziba Robotnika,?,PL_1990-2019.md
2012,PL,Plac Grzybowski,"delegacje PPS i OPZZ składają kwiaty (PS, TVP)
Jeszcze przed rozpoczęciem uroczystości przed budynkiem OPZZ, delegacje OPZZ złożyły wieńce przed miejscami pamięci, niezwykle ważnymi dla tożsamości związków zawodowych i lewicy w Polsce (KZ 63/2012)",PL_1990-2019.md
2012,PL,Brama Straceń,"delegacje UP i OPZZ (przegladsocjalistyczny.org)
Jeszcze przed rozpoczęciem uroczystości przed budynkiem OPZZ, delegacje OPZZ złożyły wieńce przed miejscami pamięci, niezwykle ważnymi dla tożsamości związków zawodowych i lewicy w Polsce (KZ 63/2012)",PL_1990-2019.md
2012,PL,Plac Piłsudskiego,-,PL_1990-2019.md
2012,PL,Pikniki,"Demonstracja pójdzie Nowym Światem do parku Rydza-Śmigłego, gdzie odbędzie się pierwszomajowy ""rodzinny piknik europejski"". Zagrają Gipsy Kings oraz Majka Jeżowska. (GW 2012)
Miller przypomniał, że 1 maja Sojusz wraz z Ogólnopolskim Porozumieniem Związków Zawodowych organizuje w Warszawie pochód, który ruszy o godz. 11 sprzed siedziby OPZZ przy ul. Kopernika, a następnie przejdzie Krakowskim Przedmieściem, Nowym Światem, Książęcą i zakończy się w parku przy ul. Rozbrat. Tam odbędzie się ""europejski"" piknik rodzinny. (Wprost 2012)
Na scenie występuje również popularny wówczas zespół Weekend",PL_1990-2019.md
2012,PL,kontra,"W święto lewicy przez Warszawę przejdzie też po raz pierwszy manifestacja skrajnej prawicy. Organizują ją tzw. autonomiczni nacjonaliści (organizowali m.in. demonstrację ""Kosowo jest serbskie"", podczas której wybito szyby w Nowym Wspaniałym Świecie). Autonomiczni Nacjonaliści to jedna z najbardziej radykalnych grup nacjonalistycznych w Polsce. (GW 2012)",PL_1990-2019.md
2012,PL,wiec,"Obchody zaczęły się od odśpiewania Mazurka Dąbrowskiego i Międzynarodówki. Następnie przewodniczacy OPZZ Jan Guz zarządził minutę ciszy dla uczczenia pamięci ponad 400 pracowników, którzy w 2011 stracili życie w wypadkach w pracy. Następnie głos zabrali przewodniczący OPZZ Jan Guz, przewodniczący SLD Leszek Miller oraz przewodniczące organizacji młodzieżowych OPZZ i SLD – Dominika Buczek i Paulina Piechna-Więckiewicz (KZ 1.05.2012)
(...) Następnie zebrani przeszli ulicami (...), gdzie odbyła się druga część wiecu – poświęcona 8. rocznicy przystąpienia Polski do Unii Europejskiej i rozpoczął się ""piknik europejski (KZ 1.05.2012)
Pod OPZZ w TVP poza tym co zapisane wyżej, jest nagranie z przemowień ze sceny ustawionej już w Parku Rozbrat, na pikniku Europejskim SLD (2012_TVP_pochody)
Na Youtube widać wspólne (?) przemówienie Millera i Guza – to znaczy obaj mają mikrofony podstawione i przemawiają, ale pokazany jest głównie Leszek Miller (Youtube 2012)",PL_1990-2019.md
2013,PL,Wydarzenia_alt,"*Obchody Święta Pracy w Warszawie w dniu 1 maja 2013 roku rozpoczęła Polska Partia Socjalistyczna manifestacją kilkudziesięciu osób na Placu Grzybowskim, gdzie złożono kwiaty pod kamieniem upamiętniającym demonstracje robotnicze, które rozpoczęły Rewolucję 1905 roku. Przemówienia okolicznościowe wygłosili: przewodniczący Rady Naczelnej PPS – Bogusław Gorski oraz przewodniczący OKW PPS w Warszawie – Mirosław Nizielski. Obydwaj przemawiający podkreślili wielką historyczną rolę PPS w kształtowaniu się w Polsce myślenia lewicowego opartego o zasady sprawiedliwości społecznej. Mówili także o aktualności w dobie kryzysu idei socjalistycznych, które są akceptowane przez cały współczesny świat. W manifestacji uczestniczyła delegacja OPZZ. Złożono także wiązankę kwiatów pod pomnikiem poświęconym redakcji „Robotnika” przy ulicy Wareckiej. Następnie działacze PPS wzięli udział w wiecu zorganizowanym przez OPZZ i SLD pod siedzibą OPZZ.* [[Doktorat/03_Dane/Polska/Prasa_opisy/@PrzegladSocjalistyczny122013|@PrzegladSocjalistyczny122013]]",PL_1990-2019.md
2013,PL,Apel,"1 MAJA 2013
razem w obronie miejsc pracy i prawa pracy, razem pokonajmy kryzys!
Tegoroczny dzień 1 maja po raz kolejny obchodzimy w warunkach kryzysu gospodarczego, malejącej produkcji i spadku zatrudnienia.
Stopa bezrobocia rejestrowanego w Polsce przekroczyła już 14,5%, a w rzeczywistości jest jeszcze większa. Oznacza to, że ponad 2 miliony 400 tysięcy pracowników jest bez pracy. Bezrobocie dotyka szczególnie młodzież, kobiety i osoby w wieku 50+. 2,5 miliona naszych młodych obywateli zmuszonych zostało do emigracji zarobkowej.
Demontaż prawa pracy spowodował brak bezpieczeństwa w zatrudnieniu, życiu rodzinnym i społecznym.
Pracodawcy i rządząca koalicja zamiast podjąć rzeczywiste działania na rzecz walki z bezrobociem i tworzenia nowych miejsc pracy, forsują kolejne działania liberalizujące prawo pracy. W efekcie zamiast nowych miejsc pracy zwalnia się pracowników i zwiększa zyski firm. Pogarsza się sytuacja ekonomiczna pracowników i ich rodzin, narasta kryzys rodziny.
Związki zawodowe wielokrotnie proponowały rządowi podjęcie rozmów na rzecz realnych programów wzrostu zatrudnienia oraz obniżenia społecznych kosztów kryzysu. OPZZ przedkładał w tej sprawie wiele propozycji.Nasze apele pozostały bez echa.
W dniu 1 maja 2013 roku będziemy manifestować w obronie praw pracowniczych, w obronie miejsc pracy.
1 maja będziemy manifestować, by pokazać rządowi i pracodawcom, że nie zrzucą bezkarnie kosztów kryzysu gospodarczego na barki pracowników.
1 maja będziemy manifestować, żeby pokazać naszą wolę walki o likwidację umów śmieciowych, godny start zawodowy młodego pokolenia, likwidację rosnącej grupy biednych pracujących. Nie pozwolimy ograniczać praw pracowniczych pod hasłem kryzysu, nie dopuścimy do dalszego wzrostu rozwarstwienia społecznego!
Razem możemy pokonać kryzys – jego koszty muszą ponosić wszyscy, szczególnie ci którzy do niego doprowadzili. 1 maja jest dniem, w którym przypomnimy o tym rządowi i pracodawcom!
Ogólnopolskie Porozumienie Związków Zawodowych apeluje do członków związków zawodowych, pracowników, bezrobotnych, emerytów i rencistów oraz wszystkich, dla których ważna jest idea sprawiedliwości społecznej o liczny udział w obchodach Międzynarodowego Dnia Walki o Prawa Ludzi Pracy.
Zwracamy się do wszystkich środowisk „oburzonych” z zaproszeniem do udziału w warszawskiej manifestacji 1-majowej będącej kontynuacją rozpoczętych wspólnych działań.
1 maja pokażmy naszą siłę i determinację!
Ogólnopolskie Porozumienie Związków Zawodowych
Warszawa, 27 marca 2013 r.",PL_1990-2019.md
2013,PL,TVP,"- Panorama o 17. SLD i OPZZ domagały się przede wszystkim poprawy sytuacji na rynku pracy. Wielotysięczne obchody, ale z tego co rozumiem mniejsze niż w poprzednim roku. Pojawia się flaga Samoobrony. Jest też transmisja z koncertu Weekend, i krótka przebitka ze składania kwiatów na placu Grzybowskim przez delegację PPS. Potem o 9-leci wstąpienia Polski do Unii Europejskiej, tego że wpłacamy mało, a dostajemy dużo. W Łazienkach Piknik Europejski, ale to nie to samo, co robiło SLD przy Rozbracie
- Panorama o 18. *Święto maja – dla niektórych święto pracy, dla innych święto grilla*. Tradycyjne pochody pierwszomajowe, a najwięcej przeszło ulicami w Warszawie. *Wielu powtarzało, że świętować nie ma czego*. Dlatego też sytuacja na rynku pracy była głównym tematem pochodu. Członek OPZZ z poczuciem powinności – żeby inni mogli odpoczywać na grillu, ktoś powinien 1 maja wychodzić na ulice. *Dajcie Żyć, dajcie przeżyć!* mówi Jan Guz. Są też dwa zdania od Anny Marii Żukowskiej. Organizatorzy mówią, że ponad 20 tysięcy osób. PPS-owcy na Placu Grzybowskim składają kwiaty, narodowcy, wśród nich Artur Zawisza, upominają się ""o pracę dla Polaków w Polsce"". Marsz KSS Ikonowicza pod kancelarią premierą. Jest i relacja z pierwszomajowych obchodów na świecie, naturalnie – *bardziej liczne niż w Polsce*. Bo w Polsce dominują skojarzenia z obowiązkowymi obchodami Święta Pracy, *a ich przekaz nie miał wiele wspólnego z walką o prawa pracy*. Dopiero w latach 80. pojawiają się kontrmanifestacje, ale wzmianka o przedwojennych obchodach 1 maja w Warszawie. Jest i Piotr Osęka, ekspert od pierwszych majów w PRL.
- Wiadomości 19:30. Z wizualnych elementów pojawiają się czapeczki plastikowe OPZZ, ale zaczyna się od krzykliwego przemówienia Guza. To w krótszej zapowiedzi. *Nie ma zgody na głodowe emerytury i umowy śmieciowe*. Inna oprawa, i mniej liczne, ale wciąż świeto lewicy. Znowu, świętować nie ma czego. Miller mówi, że obchodzi się Święto Pracy bez pracy. 2 miliony bez pracy, 2,5 miliona wyjechało mówi Czarasty. Guz przeciwko podniesieniu wieku emerytalnego. Byli też tacy, którzy uczestniczyli o równość mężczyzn w sądach. Był też Ikonowiczowski marsz i relacja z niego, no i pochód narodowcow pod pomnikiem Romana Dmowskiego. W Katowicach znowu Marsz Bezdomnych. Ale w stolicy największy pochód. Na koniec rozrywka po marszu. Piknik, przekąski, ale przede wszystkim muzyka i zespół Weekend. Tuż po tym celebracja 9 lat Polski w Unii. Wszyscy się cieszą, podnoszone są szlabany gdy jest wejście do strefy Schengen. Unia Europejska miała wtedy przeciwników, ale ostatecznie się udaje. Przytoczona historia akcesji. Odnowione ulice, to wszystko dzięki innym – jesteśmy jednym z liderów wydatkowania europejskich funduszy.  $3/4$  polaków czuje się członkami Unii. Oczywiście, 2 lata beatyfikacji Jana Pawła również tego dnia jest podkreślane. No i klasycznie, przypomnienie jak to było 1 maja w PRL. Zestawienie pochodu obecnego, który jest zupełnie inny niż ten obchodzony w czasach PRL. Bralczyk komentuje język i transparenty pierwszomajowych pochodów. Są i wspomnienia z Kleszewa, deklaracje produkcyjne. Jest też wywiad z Romualdem Broniarkiem, który fotografował pochody pierwszomajowe. Pytano również gości pikniku Europejskiego organizowanego pod siedzibą SLD.",PL_1990-2019.md
